"lon","lat","temp","date"
21.75,-26.75,29.0195446014404,1988-10-27
21.75,-26.75,29.2382373809814,1988-10-28
21.75,-26.75,25.0512466430664,1988-10-29
21.75,-26.75,32.283935546875,1988-10-30
21.75,-26.75,32.338695526123,1988-10-31
21.75,-26.75,32.7324256896973,1988-11-01
21.75,-26.75,34.8442077636719,1988-11-02
21.75,-26.75,23.6340026855469,1988-11-03
21.75,-26.75,29.1567935943604,1988-11-04
21.75,-26.75,33.106746673584,1988-11-05
21.75,-26.75,34.9775047302246,1988-11-06
21.75,-26.75,30.7233333587646,1988-11-07
21.75,-26.75,27.9715824127197,1988-11-08
21.75,-26.75,26.896900177002,1988-11-09
21.75,-26.75,30.6462135314941,1988-11-10
21.75,-26.75,32.5890350341797,1988-11-11
21.75,-26.75,33.8604774475098,1988-11-12
21.75,-26.75,33.2280693054199,1988-11-13
21.75,-26.75,34.7292594909668,1988-11-14
21.75,-26.75,35.2165756225586,1988-11-15
21.75,-26.75,35.5711936950684,1988-11-16
21.75,-26.75,29.5295829772949,1988-11-17
21.75,-26.75,29.9105987548828,1988-11-18
21.75,-26.75,30.77463722229,1988-11-19
21.75,-26.75,32.8685607910156,1988-11-20
21.75,-26.75,35.137020111084,1988-11-21
21.75,-26.75,37.0258712768555,1988-11-22
21.75,-26.75,36.897891998291,1988-11-23
21.75,-26.75,33.8288421630859,1988-11-24
21.75,-26.75,30.0191097259521,1988-11-25
21.75,-26.75,28.0872020721436,1988-11-26
21.75,-26.75,29.2119235992432,1988-11-27
21.75,-26.75,32.3580856323242,1988-11-28
21.75,-26.75,32.1011962890625,1988-11-29
21.75,-26.75,31.5447940826416,1988-11-30
21.75,-26.75,33.0105895996094,1988-12-01
21.75,-26.75,32.3000068664551,1988-12-02
21.75,-26.75,30.8676834106445,1988-12-03
21.75,-26.75,33.7501106262207,1988-12-04
21.75,-26.75,32.8842468261719,1988-12-05
21.75,-26.75,32.5454330444336,1988-12-06
21.75,-26.75,28.71457862854,1988-12-07
21.75,-26.75,27.929027557373,1988-12-08
21.75,-26.75,29.5472984313965,1988-12-09
21.75,-26.75,31.3635597229004,1988-12-10
21.75,-26.75,32.9813537597656,1988-12-11
21.75,-26.75,31.9589805603027,1988-12-12
21.75,-26.75,31.5830059051514,1988-12-13
21.75,-26.75,34.5767974853516,1988-12-14
21.75,-26.75,31.8948001861572,1988-12-15
21.75,-26.75,34.718807220459,1988-12-16
21.75,-26.75,34.5122833251953,1988-12-17
21.75,-26.75,31.7510643005371,1988-12-18
21.75,-26.75,31.9578056335449,1988-12-19
21.75,-26.75,32.6564102172852,1988-12-20
21.75,-26.75,35.9695129394531,1988-12-21
21.75,-26.75,37.8408660888672,1988-12-22
21.75,-26.75,37.6122360229492,1988-12-23
21.75,-26.75,33.5851554870605,1988-12-24
21.75,-26.75,30.9318065643311,1988-12-25
21.75,-26.75,35.7663726806641,1988-12-26
21.75,-26.75,34.6035652160645,1988-12-27
21.75,-26.75,27.0224552154541,1988-12-28
21.75,-26.75,30.4123134613037,1988-12-29
21.75,-26.75,34.0466194152832,1988-12-30
21.75,-26.75,31.0382595062256,1988-12-31
21.75,-26.75,28.3146667480469,1989-01-01
21.75,-26.75,28.9341735839844,1989-01-02
21.75,-26.75,31.6016674041748,1989-01-03
21.75,-26.75,30.9767532348633,1989-01-04
21.75,-26.75,24.2334899902344,1989-01-05
21.75,-26.75,26.884090423584,1989-01-06
21.75,-26.75,30.5438385009766,1989-01-07
21.75,-26.75,33.2472686767578,1989-01-08
21.75,-26.75,35.5262336730957,1989-01-09
21.75,-26.75,34.996654510498,1989-01-10
21.75,-26.75,33.3112525939941,1989-01-11
21.75,-26.75,33.4405632019043,1989-01-12
21.75,-26.75,35.579216003418,1989-01-13
21.75,-26.75,34.2793197631836,1989-01-14
21.75,-26.75,35.7814483642578,1989-01-15
21.75,-26.75,32.8294868469238,1989-01-16
21.75,-26.75,32.6768188476562,1989-01-17
21.75,-26.75,33.486328125,1989-01-18
21.75,-26.75,32.5551452636719,1989-01-19
21.75,-26.75,31.9540615081787,1989-01-20
21.75,-26.75,33.708683013916,1989-01-21
21.75,-26.75,31.8979091644287,1989-01-22
21.75,-26.75,33.0291213989258,1989-01-23
21.75,-26.75,29.7088375091553,1989-01-24
21.75,-26.75,35.4267082214355,1989-01-25
21.75,-26.75,34.7009391784668,1989-01-26
21.75,-26.75,34.8147087097168,1989-01-27
21.75,-26.75,31.858419418335,1989-01-28
21.75,-26.75,31.1857032775879,1989-01-29
21.75,-26.75,31.7036075592041,1989-01-30
21.75,-26.75,35.0993690490723,1989-01-31
21.75,-26.75,31.7755641937256,1989-02-01
21.75,-26.75,31.3238925933838,1989-02-02
21.75,-26.75,31.5607833862305,1989-02-03
21.75,-26.75,24.783504486084,1989-02-04
21.75,-26.75,30.6512832641602,1989-02-05
21.75,-26.75,31.1282939910889,1989-02-06
21.75,-26.75,23.4656600952148,1989-02-07
21.75,-26.75,27.5858325958252,1989-02-08
21.75,-26.75,26.5273685455322,1989-02-09
21.75,-26.75,25.873743057251,1989-02-10
21.75,-26.75,23.4442405700684,1989-02-11
21.75,-26.75,27.17262840271,1989-02-12
21.75,-26.75,27.8337020874023,1989-02-13
21.75,-26.75,28.9493675231934,1989-02-14
21.75,-26.75,31.2671375274658,1989-02-15
21.75,-26.75,31.3811893463135,1989-02-16
21.75,-26.75,32.9290542602539,1989-02-17
21.75,-26.75,33.2692718505859,1989-02-18
21.75,-26.75,34.0562515258789,1989-02-19
21.75,-26.75,33.3210868835449,1989-02-20
21.75,-26.75,32.3704948425293,1989-02-21
21.75,-26.75,29.5808429718018,1989-02-22
21.75,-26.75,27.9530811309814,1989-02-23
21.75,-26.75,31.6754283905029,1989-02-24
21.75,-26.75,32.5181999206543,1989-02-25
21.75,-26.75,33.0163688659668,1989-02-26
21.75,-26.75,33.5190391540527,1989-02-27
21.75,-26.75,31.4839210510254,1989-02-28
21.75,-26.75,32.6824531555176,1989-03-01
21.75,-26.75,26.4412059783936,1989-03-02
21.75,-26.75,27.5232200622559,1989-03-03
21.75,-26.75,32.2389907836914,1989-03-04
21.75,-26.75,34.0293006896973,1989-03-05
21.75,-26.75,34.075855255127,1989-03-06
21.75,-26.75,35.1959609985352,1989-03-07
21.75,-26.75,35.1493873596191,1989-03-08
21.75,-26.75,36.7581100463867,1989-03-09
21.75,-26.75,36.7605476379395,1989-03-10
21.75,-26.75,37.209716796875,1989-03-11
21.75,-26.75,34.9541664123535,1989-03-12
21.75,-26.75,32.0126762390137,1989-03-13
21.75,-26.75,34.449878692627,1989-03-14
21.75,-26.75,29.1641597747803,1989-03-15
21.75,-26.75,33.9988708496094,1989-03-16
21.75,-26.75,35.903938293457,1989-03-17
21.75,-26.75,33.7362442016602,1989-03-18
21.75,-26.75,35.2127342224121,1989-03-19
21.75,-26.75,30.5178394317627,1989-03-20
21.75,-26.75,31.7639827728271,1989-03-21
21.75,-26.75,31.1625633239746,1989-03-22
21.75,-26.75,29.6542625427246,1989-03-23
21.75,-26.75,30.4214019775391,1989-03-24
21.75,-26.75,29.6321983337402,1989-03-25
21.75,-26.75,28.2509593963623,1989-03-26
21.75,-26.75,30.5964336395264,1989-03-27
21.75,-26.75,32.785945892334,1989-03-28
21.75,-26.75,32.4903373718262,1989-03-29
21.75,-26.75,23.180196762085,1989-03-30
21.75,-26.75,20.0924129486084,1989-03-31
21.75,-26.75,27.7485237121582,1989-04-01
21.75,-26.75,31.0955638885498,1989-04-02
21.75,-26.75,31.8415641784668,1989-04-03
21.75,-26.75,33.1285018920898,1989-04-04
21.75,-26.75,32.7006988525391,1989-04-05
21.75,-26.75,30.0852470397949,1989-04-06
21.75,-26.75,26.8403720855713,1989-04-07
21.75,-26.75,29.6200466156006,1989-04-08
21.75,-26.75,30.6231842041016,1989-04-09
21.75,-26.75,33.1746482849121,1989-04-10
21.75,-26.75,31.7982082366943,1989-04-11
21.75,-26.75,31.3079071044922,1989-04-12
21.75,-26.75,30.6377582550049,1989-04-13
21.75,-26.75,19.3009948730469,1989-04-14
21.75,-26.75,24.3014221191406,1989-04-15
21.75,-26.75,27.5222358703613,1989-04-16
21.75,-26.75,28.7717037200928,1989-04-17
21.75,-26.75,32.6608848571777,1989-04-18
21.75,-26.75,28.1715679168701,1989-04-19
21.75,-26.75,24.4048938751221,1989-04-20
21.75,-26.75,26.5973682403564,1989-04-21
21.75,-26.75,20.39670753479,1989-04-22
21.75,-26.75,19.0549774169922,1989-04-23
21.75,-26.75,24.2977962493896,1989-04-24
21.75,-26.75,25.1516056060791,1989-04-25
21.75,-26.75,18.3409404754639,1989-04-26
21.75,-26.75,22.5764427185059,1989-04-27
21.75,-26.75,24.4036464691162,1989-04-28
21.75,-26.75,21.1832733154297,1989-04-29
21.75,-26.75,21.7174015045166,1989-04-30
21.75,-26.75,22.8549633026123,1989-05-01
21.75,-26.75,24.2766609191895,1989-05-02
21.75,-26.75,27.4185733795166,1989-05-03
21.75,-26.75,26.0673198699951,1989-05-04
21.75,-26.75,27.706995010376,1989-05-05
21.75,-26.75,28.5503005981445,1989-05-06
21.75,-26.75,26.8658962249756,1989-05-07
21.75,-26.75,24.8770866394043,1989-05-08
21.75,-26.75,26.2985553741455,1989-05-09
21.75,-26.75,28.2914600372314,1989-05-10
21.75,-26.75,29.7776985168457,1989-05-11
21.75,-26.75,23.0388984680176,1989-05-12
21.75,-26.75,21.3371524810791,1989-05-13
21.75,-26.75,26.4630107879639,1989-05-14
21.75,-26.75,28.1158828735352,1989-05-15
21.75,-26.75,30.1058006286621,1989-05-16
21.75,-26.75,30.0635623931885,1989-05-17
21.75,-26.75,29.7172889709473,1989-05-18
21.75,-26.75,30.0454902648926,1989-05-19
21.75,-26.75,29.44140625,1989-05-20
21.75,-26.75,28.6283435821533,1989-05-21
21.75,-26.75,28.955717086792,1989-05-22
21.75,-26.75,29.6448001861572,1989-05-23
21.75,-26.75,29.9457111358643,1989-05-24
21.75,-26.75,30.3824577331543,1989-05-25
21.75,-26.75,23.0744571685791,1989-05-26
21.75,-26.75,19.7110633850098,1989-05-27
21.75,-26.75,22.7701301574707,1989-05-28
21.75,-26.75,25.2499313354492,1989-05-29
21.75,-26.75,24.5566310882568,1989-05-30
21.75,-26.75,24.701000213623,1989-05-31
21.75,-26.75,18.3753280639648,1989-06-01
21.75,-26.75,14.4056577682495,1989-06-02
21.75,-26.75,14.3607082366943,1989-06-03
21.75,-26.75,14.4119863510132,1989-06-04
21.75,-26.75,18.3971519470215,1989-06-05
21.75,-26.75,20.731050491333,1989-06-06
21.75,-26.75,20.6690711975098,1989-06-07
21.75,-26.75,21.2849159240723,1989-06-08
21.75,-26.75,21.016092300415,1989-06-09
21.75,-26.75,22.1703224182129,1989-06-10
21.75,-26.75,20.4044704437256,1989-06-11
21.75,-26.75,22.3018054962158,1989-06-12
21.75,-26.75,22.2789974212646,1989-06-13
21.75,-26.75,22.0028114318848,1989-06-14
21.75,-26.75,22.4518489837646,1989-06-15
21.75,-26.75,20.8905391693115,1989-06-16
21.75,-26.75,20.1858158111572,1989-06-17
21.75,-26.75,20.6653022766113,1989-06-18
21.75,-26.75,22.6746120452881,1989-06-19
21.75,-26.75,24.2323932647705,1989-06-20
21.75,-26.75,24.355541229248,1989-06-21
21.75,-26.75,20.1736030578613,1989-06-22
21.75,-26.75,22.6114902496338,1989-06-23
21.75,-26.75,21.0859527587891,1989-06-24
21.75,-26.75,21.149206161499,1989-06-25
21.75,-26.75,19.4365978240967,1989-06-26
21.75,-26.75,22.6400413513184,1989-06-27
21.75,-26.75,22.936128616333,1989-06-28
21.75,-26.75,25.1272449493408,1989-06-29
21.75,-26.75,21.2875175476074,1989-06-30
21.75,-26.75,18.1247863769531,1989-07-01
21.75,-26.75,20.1205406188965,1989-07-02
21.75,-26.75,18.857572555542,1989-07-03
21.75,-26.75,25.0937805175781,1989-07-04
21.75,-26.75,18.00075340271,1989-07-05
21.75,-26.75,22.5296459197998,1989-07-06
21.75,-26.75,24.8871421813965,1989-07-07
21.75,-26.75,23.397331237793,1989-07-08
21.75,-26.75,25.4385051727295,1989-07-09
21.75,-26.75,25.218391418457,1989-07-10
21.75,-26.75,22.0763969421387,1989-07-11
21.75,-26.75,20.1099491119385,1989-07-12
21.75,-26.75,24.3125247955322,1989-07-13
21.75,-26.75,24.9717559814453,1989-07-14
21.75,-26.75,23.3899745941162,1989-07-15
21.75,-26.75,24.2805690765381,1989-07-16
21.75,-26.75,20.281135559082,1989-07-17
21.75,-26.75,10.294734954834,1989-07-18
21.75,-26.75,13.2347116470337,1989-07-19
21.75,-26.75,16.1764335632324,1989-07-20
21.75,-26.75,18.0089416503906,1989-07-21
21.75,-26.75,18.6248054504395,1989-07-22
21.75,-26.75,19.823522567749,1989-07-23
21.75,-26.75,20.9742584228516,1989-07-24
21.75,-26.75,23.3673801422119,1989-07-25
21.75,-26.75,16.1745109558105,1989-07-26
21.75,-26.75,17.3915138244629,1989-07-27
21.75,-26.75,23.2457637786865,1989-07-28
21.75,-26.75,26.2545642852783,1989-07-29
21.75,-26.75,25.4439086914062,1989-07-30
21.75,-26.75,21.3012008666992,1989-07-31
21.75,-26.75,29.0119590759277,1989-08-01
21.75,-26.75,19.8071403503418,1989-08-02
21.75,-26.75,21.0859565734863,1989-08-03
21.75,-26.75,24.4742603302002,1989-08-04
21.75,-26.75,26.3405590057373,1989-08-05
21.75,-26.75,26.1170482635498,1989-08-06
21.75,-26.75,25.9295692443848,1989-08-07
21.75,-26.75,27.7824954986572,1989-08-08
21.75,-26.75,28.3596858978271,1989-08-09
21.75,-26.75,28.3299961090088,1989-08-10
21.75,-26.75,28.727258682251,1989-08-11
21.75,-26.75,29.3154449462891,1989-08-12
21.75,-26.75,27.4041500091553,1989-08-13
21.75,-26.75,21.7556285858154,1989-08-14
21.75,-26.75,27.0070705413818,1989-08-15
21.75,-26.75,18.5490322113037,1989-08-16
21.75,-26.75,24.5868873596191,1989-08-17
21.75,-26.75,29.7624912261963,1989-08-18
21.75,-26.75,28.7836589813232,1989-08-19
21.75,-26.75,21.7524280548096,1989-08-20
21.75,-26.75,26.3048648834229,1989-08-21
21.75,-26.75,27.6643600463867,1989-08-22
21.75,-26.75,29.83935546875,1989-08-23
21.75,-26.75,31.3462944030762,1989-08-24
21.75,-26.75,23.1983661651611,1989-08-25
21.75,-26.75,28.8426208496094,1989-08-26
21.75,-26.75,21.8880405426025,1989-08-27
21.75,-26.75,25.6279125213623,1989-08-28
21.75,-26.75,28.1353321075439,1989-08-29
21.75,-26.75,18.1822185516357,1989-08-30
21.75,-26.75,24.0210819244385,1989-08-31
21.75,-26.75,27.8578414916992,1989-09-01
21.75,-26.75,25.7606964111328,1989-09-02
21.75,-26.75,28.8377647399902,1989-09-03
21.75,-26.75,22.2389812469482,1989-09-04
21.75,-26.75,15.8450794219971,1989-09-05
21.75,-26.75,14.6111326217651,1989-09-06
21.75,-26.75,20.2836990356445,1989-09-07
21.75,-26.75,23.4902648925781,1989-09-08
21.75,-26.75,24.2571563720703,1989-09-09
21.75,-26.75,27.4605083465576,1989-09-10
21.75,-26.75,28.9754848480225,1989-09-11
21.75,-26.75,26.3812313079834,1989-09-12
21.75,-26.75,32.7224273681641,1989-09-13
21.75,-26.75,34.4777641296387,1989-09-14
21.75,-26.75,35.8850173950195,1989-09-15
21.75,-26.75,34.1059036254883,1989-09-16
21.75,-26.75,31.536678314209,1989-09-17
21.75,-26.75,21.6823120117188,1989-09-18
21.75,-26.75,21.6760768890381,1989-09-19
21.75,-26.75,27.5796661376953,1989-09-20
21.75,-26.75,28.9939575195312,1989-09-21
21.75,-26.75,29.6015758514404,1989-09-22
21.75,-26.75,28.7348823547363,1989-09-23
21.75,-26.75,25.9118194580078,1989-09-24
21.75,-26.75,27.4530143737793,1989-09-25
21.75,-26.75,30.0143013000488,1989-09-26
21.75,-26.75,31.6134262084961,1989-09-27
21.75,-26.75,33.2209281921387,1989-09-28
21.75,-26.75,31.1570148468018,1989-09-29
21.75,-26.75,34.7785148620605,1989-09-30
21.75,-26.75,30.7234058380127,1989-10-01
21.75,-26.75,18.8955211639404,1989-10-02
21.75,-26.75,20.9780197143555,1989-10-03
21.75,-26.75,29.2022552490234,1989-10-04
21.75,-26.75,26.2061252593994,1989-10-05
21.75,-26.75,28.0614280700684,1989-10-06
21.75,-26.75,31.4239120483398,1989-10-07
21.75,-26.75,30.247953414917,1989-10-08
21.75,-26.75,19.1989765167236,1989-10-09
21.75,-26.75,23.0947799682617,1989-10-10
21.75,-26.75,28.0771255493164,1989-10-11
21.75,-26.75,29.4851856231689,1989-10-12
21.75,-26.75,31.4467029571533,1989-10-13
21.75,-26.75,33.4418334960938,1989-10-14
21.75,-26.75,29.0076560974121,1989-10-15
21.75,-26.75,29.5707817077637,1989-10-16
21.75,-26.75,34.6099166870117,1989-10-17
21.75,-26.75,36.6357498168945,1989-10-18
21.75,-26.75,34.5789604187012,1989-10-19
21.75,-26.75,34.770435333252,1989-10-20
21.75,-26.75,26.3803329467773,1989-10-21
21.75,-26.75,27.4093647003174,1989-10-22
21.75,-26.75,27.8491725921631,1989-10-23
21.75,-26.75,31.9757022857666,1989-10-24
21.75,-26.75,31.2192096710205,1989-10-25
21.75,-26.75,33.346996307373,1989-10-26
21.75,-26.75,36.0769004821777,1989-10-27
21.75,-26.75,32.2651329040527,1989-10-28
21.75,-26.75,36.7174911499023,1989-10-29
21.75,-26.75,36.3621559143066,1989-10-30
21.75,-26.75,34.7109069824219,1989-10-31
21.75,-26.75,35.1098518371582,1989-11-01
21.75,-26.75,32.6011428833008,1989-11-02
21.75,-26.75,28.843578338623,1989-11-03
21.75,-26.75,30.1356639862061,1989-11-04
21.75,-26.75,34.5729904174805,1989-11-05
21.75,-26.75,34.9629974365234,1989-11-06
21.75,-26.75,32.9595489501953,1989-11-07
21.75,-26.75,35.0734481811523,1989-11-08
21.75,-26.75,34.681640625,1989-11-09
21.75,-26.75,32.2852058410645,1989-11-10
21.75,-26.75,34.7363586425781,1989-11-11
21.75,-26.75,33.1222305297852,1989-11-12
21.75,-26.75,31.7767353057861,1989-11-13
21.75,-26.75,34.1571197509766,1989-11-14
21.75,-26.75,22.8068866729736,1989-11-15
21.75,-26.75,20.5871562957764,1989-11-16
21.75,-26.75,26.7867755889893,1989-11-17
21.75,-26.75,29.3346614837646,1989-11-18
21.75,-26.75,32.4293212890625,1989-11-19
21.75,-26.75,35.1702346801758,1989-11-20
21.75,-26.75,35.7294578552246,1989-11-21
21.75,-26.75,36.930004119873,1989-11-22
21.75,-26.75,37.8162727355957,1989-11-23
21.75,-26.75,37.2732429504395,1989-11-24
21.75,-26.75,38.8089408874512,1989-11-25
21.75,-26.75,36.2192687988281,1989-11-26
21.75,-26.75,37.1605453491211,1989-11-27
21.75,-26.75,35.2821350097656,1989-11-28
21.75,-26.75,35.2616729736328,1989-11-29
21.75,-26.75,35.0107765197754,1989-11-30
21.75,-26.75,36.4117469787598,1989-12-01
21.75,-26.75,36.7298431396484,1989-12-02
21.75,-26.75,34.9825668334961,1989-12-03
21.75,-26.75,35.4935569763184,1989-12-04
21.75,-26.75,30.5315170288086,1989-12-05
21.75,-26.75,34.2604217529297,1989-12-06
21.75,-26.75,37.4736289978027,1989-12-07
21.75,-26.75,37.7159652709961,1989-12-08
21.75,-26.75,36.7776412963867,1989-12-09
21.75,-26.75,35.5684547424316,1989-12-10
21.75,-26.75,34.0319290161133,1989-12-11
21.75,-26.75,36.5175399780273,1989-12-12
21.75,-26.75,36.2731819152832,1989-12-13
21.75,-26.75,34.0353202819824,1989-12-14
21.75,-26.75,34.7966957092285,1989-12-15
21.75,-26.75,35.2923240661621,1989-12-16
21.75,-26.75,35.8327445983887,1989-12-17
21.75,-26.75,37.6832046508789,1989-12-18
21.75,-26.75,37.6607437133789,1989-12-19
21.75,-26.75,28.6454181671143,1989-12-20
21.75,-26.75,36.4640617370605,1989-12-21
21.75,-26.75,40.1343269348145,1989-12-22
21.75,-26.75,37.7610816955566,1989-12-23
21.75,-26.75,36.2169799804688,1989-12-24
21.75,-26.75,39.8495407104492,1989-12-25
21.75,-26.75,38.0415878295898,1989-12-26
21.75,-26.75,37.9336929321289,1989-12-27
21.75,-26.75,38.6808776855469,1989-12-28
21.75,-26.75,36.7394828796387,1989-12-29
21.75,-26.75,34.1618804931641,1989-12-30
21.75,-26.75,36.3688850402832,1989-12-31
21.75,-26.75,37.2946357727051,1990-01-01
21.75,-26.75,37.7786140441895,1990-01-02
21.75,-26.75,38.36767578125,1990-01-03
21.75,-26.75,38.3159294128418,1990-01-04
21.75,-26.75,37.4677772521973,1990-01-05
21.75,-26.75,37.1266593933105,1990-01-06
21.75,-26.75,33.034740447998,1990-01-07
21.75,-26.75,38.0363273620605,1990-01-08
21.75,-26.75,35.2955780029297,1990-01-09
21.75,-26.75,33.8439750671387,1990-01-10
21.75,-26.75,34.1370811462402,1990-01-11
21.75,-26.75,37.2523193359375,1990-01-12
21.75,-26.75,38.0332984924316,1990-01-13
21.75,-26.75,37.3642425537109,1990-01-14
21.75,-26.75,37.4405059814453,1990-01-15
21.75,-26.75,32.6180267333984,1990-01-16
21.75,-26.75,37.0365257263184,1990-01-17
21.75,-26.75,38.0966529846191,1990-01-18
21.75,-26.75,34.2549362182617,1990-01-19
21.75,-26.75,33.0456237792969,1990-01-20
21.75,-26.75,36.8832168579102,1990-01-21
21.75,-26.75,32.7694969177246,1990-01-22
21.75,-26.75,33.9935073852539,1990-01-23
21.75,-26.75,36.2434844970703,1990-01-24
21.75,-26.75,35.3654708862305,1990-01-25
21.75,-26.75,36.4546012878418,1990-01-26
21.75,-26.75,34.6566352844238,1990-01-27
21.75,-26.75,34.0196075439453,1990-01-28
21.75,-26.75,34.4686546325684,1990-01-29
21.75,-26.75,35.8512725830078,1990-01-30
21.75,-26.75,34.240161895752,1990-01-31
21.75,-26.75,35.495361328125,1990-02-01
21.75,-26.75,36.0423202514648,1990-02-02
21.75,-26.75,34.7696342468262,1990-02-03
21.75,-26.75,31.2170391082764,1990-02-04
21.75,-26.75,32.9901695251465,1990-02-05
21.75,-26.75,31.8330364227295,1990-02-06
21.75,-26.75,30.4514942169189,1990-02-07
21.75,-26.75,28.5734195709229,1990-02-08
21.75,-26.75,32.0028610229492,1990-02-09
21.75,-26.75,34.4559059143066,1990-02-10
21.75,-26.75,35.0723342895508,1990-02-11
21.75,-26.75,34.8023071289062,1990-02-12
21.75,-26.75,33.2811622619629,1990-02-13
21.75,-26.75,31.0312080383301,1990-02-14
21.75,-26.75,30.8883686065674,1990-02-15
21.75,-26.75,32.5633811950684,1990-02-16
21.75,-26.75,34.6705207824707,1990-02-17
21.75,-26.75,35.7871780395508,1990-02-18
21.75,-26.75,36.7580337524414,1990-02-19
21.75,-26.75,34.4044418334961,1990-02-20
21.75,-26.75,33.7201652526855,1990-02-21
21.75,-26.75,31.0594100952148,1990-02-22
21.75,-26.75,31.3488140106201,1990-02-23
21.75,-26.75,34.1073455810547,1990-02-24
21.75,-26.75,34.2444725036621,1990-02-25
21.75,-26.75,35.2833709716797,1990-02-26
21.75,-26.75,33.3593978881836,1990-02-27
21.75,-26.75,30.9709701538086,1990-02-28
21.75,-26.75,31.0756740570068,1990-03-01
21.75,-26.75,32.4459953308105,1990-03-02
21.75,-26.75,30.6407871246338,1990-03-03
21.75,-26.75,32.3860473632812,1990-03-04
21.75,-26.75,35.8894233703613,1990-03-05
21.75,-26.75,32.1604995727539,1990-03-06
21.75,-26.75,31.9474048614502,1990-03-07
21.75,-26.75,33.6518516540527,1990-03-08
21.75,-26.75,34.2095222473145,1990-03-09
21.75,-26.75,34.9002723693848,1990-03-10
21.75,-26.75,39.851993560791,1990-03-11
21.75,-26.75,34.9882316589355,1990-03-12
21.75,-26.75,33.2795066833496,1990-03-13
21.75,-26.75,32.4698181152344,1990-03-14
21.75,-26.75,30.5960502624512,1990-03-15
21.75,-26.75,30.0921745300293,1990-03-16
21.75,-26.75,31.8811721801758,1990-03-17
21.75,-26.75,34.2486381530762,1990-03-18
21.75,-26.75,34.9626045227051,1990-03-19
21.75,-26.75,34.7743988037109,1990-03-20
21.75,-26.75,32.8118095397949,1990-03-21
21.75,-26.75,33.3146858215332,1990-03-22
21.75,-26.75,34.7414321899414,1990-03-23
21.75,-26.75,34.581974029541,1990-03-24
21.75,-26.75,33.4455642700195,1990-03-25
21.75,-26.75,34.3594932556152,1990-03-26
21.75,-26.75,31.1710224151611,1990-03-27
21.75,-26.75,32.8080940246582,1990-03-28
21.75,-26.75,33.2711601257324,1990-03-29
21.75,-26.75,32.6483497619629,1990-03-30
21.75,-26.75,30.9166736602783,1990-03-31
21.75,-26.75,27.465482711792,1990-04-01
21.75,-26.75,30.3538379669189,1990-04-02
21.75,-26.75,30.6296730041504,1990-04-03
21.75,-26.75,28.806770324707,1990-04-04
21.75,-26.75,31.654483795166,1990-04-05
21.75,-26.75,30.2601718902588,1990-04-06
21.75,-26.75,31.570707321167,1990-04-07
21.75,-26.75,32.6775436401367,1990-04-08
21.75,-26.75,32.4115676879883,1990-04-09
21.75,-26.75,33.1213684082031,1990-04-10
21.75,-26.75,33.6270408630371,1990-04-11
21.75,-26.75,28.2380485534668,1990-04-12
21.75,-26.75,24.2555503845215,1990-04-13
21.75,-26.75,26.3843078613281,1990-04-14
21.75,-26.75,28.2100048065186,1990-04-15
21.75,-26.75,30.2925415039062,1990-04-16
21.75,-26.75,30.9206314086914,1990-04-17
21.75,-26.75,28.5660991668701,1990-04-18
21.75,-26.75,28.802339553833,1990-04-19
21.75,-26.75,23.447509765625,1990-04-20
21.75,-26.75,20.1083354949951,1990-04-21
21.75,-26.75,24.05397605896,1990-04-22
21.75,-26.75,26.4748058319092,1990-04-23
21.75,-26.75,29.4073238372803,1990-04-24
21.75,-26.75,23.0586185455322,1990-04-25
21.75,-26.75,26.6553192138672,1990-04-26
21.75,-26.75,27.3890342712402,1990-04-27
21.75,-26.75,27.0694732666016,1990-04-28
21.75,-26.75,20.1427421569824,1990-04-29
21.75,-26.75,21.1085662841797,1990-04-30
21.75,-26.75,23.1533679962158,1990-05-01
21.75,-26.75,23.6557712554932,1990-05-02
21.75,-26.75,22.8658218383789,1990-05-03
21.75,-26.75,25.527530670166,1990-05-04
21.75,-26.75,27.5615539550781,1990-05-05
21.75,-26.75,30.384916305542,1990-05-06
21.75,-26.75,31.0504245758057,1990-05-07
21.75,-26.75,31.3029251098633,1990-05-08
21.75,-26.75,28.9752349853516,1990-05-09
21.75,-26.75,26.033073425293,1990-05-10
21.75,-26.75,25.2712097167969,1990-05-11
21.75,-26.75,24.7456703186035,1990-05-12
21.75,-26.75,26.5661392211914,1990-05-13
21.75,-26.75,27.5313205718994,1990-05-14
21.75,-26.75,25.3457221984863,1990-05-15
21.75,-26.75,25.3325881958008,1990-05-16
21.75,-26.75,25.0488739013672,1990-05-17
21.75,-26.75,25.8084297180176,1990-05-18
21.75,-26.75,27.2663993835449,1990-05-19
21.75,-26.75,27.5279293060303,1990-05-20
21.75,-26.75,17.3768997192383,1990-05-21
21.75,-26.75,20.4905281066895,1990-05-22
21.75,-26.75,20.6382503509521,1990-05-23
21.75,-26.75,24.3414001464844,1990-05-24
21.75,-26.75,28.3635139465332,1990-05-25
21.75,-26.75,28.9898548126221,1990-05-26
21.75,-26.75,27.5242919921875,1990-05-27
21.75,-26.75,25.6550922393799,1990-05-28
21.75,-26.75,26.7433967590332,1990-05-29
21.75,-26.75,26.5368881225586,1990-05-30
21.75,-26.75,26.7598934173584,1990-05-31
21.75,-26.75,25.8649921417236,1990-06-01
21.75,-26.75,25.7042407989502,1990-06-02
21.75,-26.75,24.7863464355469,1990-06-03
